Kepler-399b	TIC-172373693	2
Kepler-399c	TIC-172373693	2
Kepler-399d	TIC-172373693	2
Kepler-400b	TIC-122707140	2
Kepler-400c	TIC-122707140	2
Kepler-401b	TIC-267746315	4
Kepler-401c	TIC-267746315	4
Kepler-401d	TIC-267746315	4
Kepler-402b	TIC-158725491	2
Kepler-402c	TIC-158725491	2
Kepler-402d	TIC-158725491	2
Kepler-402e	TIC-158725491	2
Kepler-403b	TIC-159174926	2
Kepler-403c	TIC-159174926	2
Kepler-403d	TIC-159174926	2
Kepler-404b	TIC-158268972	4
Kepler-404c	TIC-158268972	4
Kepler-405b	TIC-137150544	1
Kepler-405c	TIC-137150544	1
Kepler-406b	TIC-63066101	4
Kepler-406c	TIC-63066101	4
Kepler-407b	TIC-405688133	6
Kepler-407c	TIC-405688133	6
Kepler-410Ab	TIC-164458714	4
Kepler-411b	TIC-399954349	4
Kepler-411c	TIC-399954349	4
Kepler-411d	TIC-399954349	4
Kepler-411e	TIC-399954349	4
Kepler-413b	TIC-298969838	6
Kepler-414b	TIC-28357724	4
Kepler-414c	TIC-28357724	4
Kepler-415b	TIC-138365520	1
Kepler-415c	TIC-138365520	1
Kepler-416b	TIC-137217372	1
Kepler-416c	TIC-137217372	1
Kepler-417b	TIC-270705374	4
Kepler-417c	TIC-270705374	4
Kepler-419b	TIC-27454084	4
Kepler-419c	TIC-27454084	4
Kepler-42b	TIC-63126862	4
Kepler-42c	TIC-63126862	4
Kepler-42d	TIC-63126862	4
Kepler-424b	TIC-264508014	4
Kepler-424c	TIC-264508014	4
Kepler-430b	TIC-26748113	4
Kepler-430c	TIC-26748113	4
Kepler-431b	TIC-123231081	4
Kepler-431c	TIC-123231081	4
Kepler-431d	TIC-123231081	4
Kepler-432b	TIC-26817004	4
Kepler-432c	TIC-26817004	4
Kepler-436b	TIC-185408817	4
Kepler-436c	TIC-185408817	4
Kepler-444b	TIC-394172596	2
Kepler-444c	TIC-394172596	2
Kepler-444d	TIC-394172596	2
Kepler-444e	TIC-394172596	2
Kepler-444f	TIC-394172596	2
Kepler-445b	TIC-268060194	4
Kepler-445c	TIC-268060194	4
Kepler-445d	TIC-268060194	4
Kepler-446b	TIC-123417850	4
Kepler-446c	TIC-123417850	4
Kepler-446d	TIC-123417850	4
Kepler-448c	TIC-169461816	3
Kepler-449b	TIC-270779644	4
Kepler-449c	TIC-270779644	4
Kepler-450b	TIC-27534138	4
Kepler-450c	TIC-27534138	4
Kepler-450d	TIC-27534138	4
Kepler-453b	TIC-164457525	4
Kepler-454b	TIC-121276638	1
Kepler-454c	TIC-121276638	1
Kepler-458c	TIC-272844987	4
Kepler-46b	TIC-158992508	2
Kepler-46c	TIC-158992508	2
Kepler-46d	TIC-158992508	2
Kepler-460c	TIC-121603086	2
Kepler-462b	TIC-269263577	4
Kepler-462c	TIC-269263577	4
Kepler-466b	TIC-27644083	4
Kepler-466c	TIC-27644083	4
Kepler-47b	TIC-271548206	4
Kepler-47c	TIC-271548206	4
Kepler-47d	TIC-271548206	4
Kepler-477b	TIC-158633329	2
Kepler-48b	TIC-171882123	3
Kepler-48c	TIC-171882123	3
Kepler-48d	TIC-171882123	3
Kepler-48e	TIC-171882123	3
Kepler-487b	TIC-139158696	4
Kepler-487c	TIC-139158696	4
Kepler-49b	TIC-137555411	2
Kepler-49c	TIC-137555411	2
Kepler-49d	TIC-137555411	2
Kepler-49e	TIC-137555411	2
Kepler-50b	TIC-298896336	2
Kepler-50c	TIC-298896336	2
Kepler-504b	TIC-164832454	4
Kepler-51b	TIC-27846348	4
Kepler-51c	TIC-27846348	4
Kepler-51d	TIC-27846348	4
Kepler-514b	TIC-405717552	6
Kepler-515b	TIC-406997913	4
Kepler-517b	TIC-138297129	4
Kepler-519b	TIC-171971913	3
Kepler-52b	TIC-399825554	6
Kepler-52c	TIC-399825554	6
Kepler-52d	TIC-399825554	6
Kepler-520b	TIC-138097531	2
Kepler-520c	TIC-138097531	2
Kepler-524b	TIC-27914389	4
Kepler-524c	TIC-27914389	4
Kepler-529b	TIC-158108219	6
Kepler-529c	TIC-158108219	6
Kepler-53b	TIC-122446315	2
Kepler-53c	TIC-122446315	2
Kepler-53d	TIC-122446315	2
Kepler-530b	TIC-48305629	6
Kepler-538b	TIC-28227113	4
Kepler-539b	TIC-171510762	3
Kepler-539c	TIC-171510762	3
Kepler-54b	TIC-271262203	4
Kepler-54c	TIC-271262203	4
Kepler-54d	TIC-271262203	4
Kepler-549b	TIC-164455792	4
Kepler-549c	TIC-164455792	4
Kepler-55b	TIC-164884002	4
Kepler-55c	TIC-164884002	4
Kepler-55d	TIC-164884002	4
Kepler-55e	TIC-164884002	4
Kepler-55f	TIC-164884002	4
Kepler-553b	TIC-264508613	4
Kepler-553c	TIC-264508613	4
Kepler-56b	TIC-138430034	4
Kepler-56c	TIC-138430034	4
Kepler-56d	TIC-138430034	4
Kepler-560b	TIC-239275865	4
Kepler-561b	TIC-270700432	4
Kepler-561c	TIC-270700432	4
Kepler-57b	TIC-270615136	4
Kepler-57c	TIC-270615136	4
Kepler-58b	TIC-184471242	3
Kepler-58c	TIC-184471242	3
Kepler-58d	TIC-184471242	3
Kepler-59b	TIC-158393923	6
Kepler-59c	TIC-158393923	6
Kepler-595b	TIC-27231753	4
Kepler-595c	TIC-27231753	4
Kepler-60b	TIC-158923465	2
Kepler-60c	TIC-158923465	2
Kepler-60d	TIC-158923465	2
Kepler-603b	TIC-270948636	4
Kepler-603c	TIC-270948636	4
Kepler-603d	TIC-270948636	4
Kepler-605b	TIC-158423850	2
Kepler-605c	TIC-158423850	2
Kepler-610b	TIC-275491028	4
Kepler-610c	TIC-275491028	4
Kepler-616b	TIC-271355361	4
Kepler-616c	TIC-271355361	4
Kepler-619b	TIC-417659212	4
Kepler-619c	TIC-417659212	4
Kepler-62b	TIC-164458488	4
Kepler-62c	TIC-164458488	4
Kepler-62d	TIC-164458488	4
Kepler-62e	TIC-164458488	4
Kepler-62f	TIC-164458488	4
Kepler-625b	TIC-137414304	1
Kepler-625c	TIC-137414304	1
Kepler-636b	TIC-138297607	2
Kepler-647b	TIC-164786172	4
Kepler-647c	TIC-164786172	4
Kepler-65b	TIC-121731834	2
Kepler-65c	TIC-121731834	2
Kepler-65d	TIC-121731834	2
Kepler-65e	TIC-121731834	2
Kepler-653b	TIC-123445166	4
Kepler-653c	TIC-123445166	4
Kepler-68b	TIC-417676622	4
Kepler-68c	TIC-417676622	4
Kepler-68d	TIC-417676622	4
Kepler-69b	TIC-275573429	4
Kepler-69c	TIC-275573429	4
Kepler-693b	TIC-237159318	4
Kepler-712b	TIC-271347119	4
Kepler-712c	TIC-271347119	4
Kepler-716b	TIC-159377404	2
Kepler-716c	TIC-159377404	2
Kepler-722b	TIC-159304532	4
Kepler-722c	TIC-159304532	4
Kepler-730b	TIC-352013543	4
Kepler-730c	TIC-352013543	4
Kepler-732b	TIC-164555597	4
Kepler-732c	TIC-164555597	4
Kepler-743b	TIC-271760755	4
Kepler-750b	TIC-158931258	2
Kepler-750c	TIC-158931258	2
Kepler-755b	TIC-239227652	3
Kepler-755c	TIC-239227652	3
Kepler-76b	TIC-138644215	1
Kepler-760b	TIC-158494681	2
Kepler-760c	TIC-158494681	2
Kepler-769b	TIC-137815803	1
Kepler-769c	TIC-137815803	1
Kepler-770b	TIC-120891972	1
Kepler-770c	TIC-120891972	1
Kepler-770d	TIC-120891972	1
Kepler-779b	TIC-352012126	4
Kepler-78b	TIC-270701667	4
Kepler-783b	TIC-159642390	4
Kepler-783c	TIC-159642390	4
Kepler-79b	TIC-239306681	4
Kepler-79c	TIC-239306681	4
Kepler-79d	TIC-239306681	4
Kepler-79e	TIC-239306681	4
Kepler-795b	TIC-122684233	1
Kepler-80b	TIC-184296619	3
Kepler-80c	TIC-184296619	3
Kepler-80d	TIC-184296619	3
Kepler-80e	TIC-184296619	3
Kepler-80f	TIC-184296619	3
Kepler-80g	TIC-184296619	3
Kepler-804b	TIC-275573295	4
Kepler-804c	TIC-275573295	4
Kepler-81b	TIC-270611154	4
Kepler-81c	TIC-270611154	4
Kepler-81d	TIC-270611154	4
Kepler-82b	TIC-63372898	4
Kepler-82c	TIC-63372898	4
Kepler-82d	TIC-63372898	4
Kepler-82e	TIC-63372898	4
Kepler-82f	TIC-63372898	4
Kepler-825b	TIC-378086008	1
Kepler-825c	TIC-378086008	1
Kepler-83b	TIC-123416515	4
Kepler-83c	TIC-123416515	4
Kepler-83d	TIC-123416515	4
Kepler-84b	TIC-170646917	3
Kepler-84c	TIC-170646917	3
Kepler-84d	TIC-170646917	3
Kepler-84e	TIC-170646917	3
Kepler-84f	TIC-170646917	3
Kepler-85b	TIC-159580705	2
Kepler-85c	TIC-159580705	2
Kepler-85d	TIC-159580705	2
Kepler-85e	TIC-159580705	2
Kepler-87b	TIC-273592336	4
Kepler-87c	TIC-273592336	4
Kepler-88d	TIC-122712595	2
Kepler-887b	TIC-122293639	2
Kepler-887c	TIC-122293639	2
Kepler-9b	TIC-120571842	4
Kepler-9c	TIC-120571842	4
Kepler-9d	TIC-120571842	4
Kepler-90i	TIC-267667295	6
Kepler-903b	TIC-121732589	2
Kepler-903c	TIC-121732589	2
Kepler-908b	TIC-139106731	1
Kepler-92b	TIC-121943724	2
Kepler-92c	TIC-121943724	2
Kepler-92d	TIC-121943724	2
Kepler-920b	TIC-267570317	6
Kepler-920c	TIC-267570317	6
Kepler-93b	TIC-137151335	1
Kepler-93c	TIC-137151335	1
Kepler-937b	TIC-270854155	4
Kepler-937c	TIC-270854155	4
Kepler-94b	TIC-123309556	4
Kepler-94c	TIC-123309556	4
Kepler-951b	TIC-121395761	1
Kepler-953b	TIC-158933249	2
Kepler-953c	TIC-158933249	2
Kepler-967b	TIC-120962548	1
Kepler-967c	TIC-120962548	1
Kepler-968b	TIC-350814607	6
Kepler-968c	TIC-350814607	6
Kepler-969b	TIC-158785055	6
Kepler-969c	TIC-158785055	6
Kepler-97b	TIC-399951991	6
Kepler-97c	TIC-399951991	6
Kepler-970b	TIC-122069243	2
Kepler-99b	TIC-169462917	3
Kepler-990b	TIC-273591945	4
Kepler-990c	TIC-273591945	4
L98-59b	TIC-307210830	38
L98-59c	TIC-307210830	38
L98-59d	TIC-307210830	38
LHS1140b	TIC-92226327	2
LHS1140c	TIC-92226327	2
LP791-18b	TIC-181804752	1
LP791-18c	TIC-181804752	1
LTT1445Ab	TIC-98796344	4
LTT3780b	TIC-36724087	1
LTT3780c	TIC-36724087	1
Lupus-TR-3b	TIC-153091721	1
MASCARA-4b	TIC-371443216	6
MOA-2008-BLG-379Lb		1
MOA-2010-BLG-328Lb		1
MOA-2010-BLG-477Lb		1
MOA-2011-BLG-028Lb		1
MOA-2011-BLG-262Lb		1
MOA-2013-BLG-220Lb		1
MOA-2013-BLG-605Lb		1
MOA-bin-1Lb		1
MOA-bin-29b		1
MXB1658-298b		1
NGC2682Sand364b	TIC-437030651	1
NGTS-10b	TIC-37348844	2
NGTS-14Ab	TIC-197643976	2
NGTS-3Ab	TIC-124778445	9
NYVirb	TIC-175402069	1
NYVirc	TIC-175402069	1
OGLE-2005-BLG-169Lb		1
OGLE-2007-BLG-368Lb		1
OGLE-2008-BLG-355Lb		1
OGLE-2012-BLG-0950Lb		1
OGLE-2015-BLG-1649Lb		1
OGLE-2016-BLG-0263Lb		1
OGLE-2017-BLG-0373Lb		1
OGLE-2017-BLG-0406Lb		1
OGLE-2017-BLG-0482Lb		1
OGLE-2017-BLG-1375Lb		1
OGLE-2018-BLG-0596Lb		1
OGLE-2018-BLG-0740Lb		1
OGLE-TR-56b		1
PDS70b	TIC-179413040	1
PDS70c	TIC-179413040	1
PH1b	TIC-170348142	2
PSRB0329+54b	TIC-316847481	4
PSRB1257+12b		1
PSRB1257+12c		1
PSRB1257+12d		1
PSRJ2322-2650b		2
ProximaCenb	TIC-388857263	4
RRCaeb	TIC-219244444	15
Ross458c	TIC-88138162	1
SWEEPS-11b		1
SWEEPS-4b		1
TIC237913194b		12
TOI-1130b	TIC-254113311	2
TOI-1130c	TIC-254113311	2
TOI-125b	TIC-52368076	9
TOI-125c	TIC-52368076	9
TOI-125d	TIC-52368076	9
TOI-1266b	TIC-467179528	14
TOI-1266c	TIC-467179528	14
TOI-1333b	TIC-395171208	2
TOI-1338b	TIC-260128333	80
TOI-1478b	TIC-409794137	6
TOI-150.01	TIC-271893367	84
TOI-1601b	TIC-139375960	1
TOI-178b	TIC-251848941	4
TOI-178c	TIC-251848941	4
TOI-178d	TIC-251848941	4
TOI-178e	TIC-251848941	4
TOI-178f	TIC-251848941	4
TOI-178g	TIC-251848941	4
TOI-201b	TIC-350618622	80
TOI-216.01	TIC-55652896	80
TOI-216.02	TIC-55652896	80
TOI-270b	TIC-259377017	15
TOI-270c	TIC-259377017	15
TOI-270d	TIC-259377017	15
TOI-421b	TIC-94986319	6
TOI-421c	TIC-94986319	6
TOI-451b	TIC-257605131	9
TOI-451c	TIC-257605131	9
TOI-451d	TIC-257605131	9
TOI-519b	TIC-218795833	6
TOI-561b	TIC-377064495	1
TOI-561c	TIC-377064495	1
TOI-561d	TIC-377064495	1
TOI-561e	TIC-377064495	1
TOI-561f	TIC-377064495	1
TOI-628b	TIC-281408474	2
TOI-640b	TIC-147977348	12
TOI-700b	TIC-150428135	68
TOI-700c	TIC-150428135	68
TOI-700d	TIC-150428135	68
TOI-763b	TIC-178819686	2
TOI-763c	TIC-178819686	2
TOI-776b	TIC-306996324	2
TOI-776c	TIC-306996324	2
TOI-942b	TIC-146520535	4
TOI-942c	TIC-146520535	4
TYC3318-01333-1b	TIC-116376087	2
TYC3667-1280-1b	TIC-312545949	8
TYC4282-00605-1b	TIC-13105061	7
TYC8998-760-1b	TIC-449888653	2
TYC8998-760-1c	TIC-449888653	2
TrES-1b	TIC-120757718	1
TrES-2b	TIC-399860444	4
TrES-4b	TIC-159742538	3
UZForb	TIC-144622139	4
UZForc	TIC-144622139	4
VHSJ125601.92-125723.9b	TIC-2470992	1
WASP-1b	TIC-57984377	1
WASP-100b	TIC-38846515	84
WASP-107b	TIC-429302040	1
WASP-107c	TIC-429302040	1
WASP-11b	TIC-85593751	1
WASP-12b	TIC-86396382	1
WASP-123b	TIC-31858843	2
WASP-126b	TIC-25155310	84
WASP-126c	TIC-25155310	84
WASP-127b	TIC-169226822	1
WASP-129b	TIC-61538902	2
WASP-139b	TIC-159951311	12
WASP-140b	TIC-178284730	6
WASP-145Ab	TIC-381856447	2
WASP-147b	TIC-114749636	2
WASP-148b	TIC-115524421	6
WASP-148c	TIC-115524421	6
WASP-160Bb	TIC-32949762	6
WASP-164b	TIC-237320326	2
WASP-165b	TIC-228381868	2
WASP-168b	TIC-232038798	15
WASP-173Ab	TIC-77031414	2
WASP-18b	TIC-100100827	8
WASP-18c	TIC-100100827	8
WASP-180Ab	TIC-178367144	2
WASP-20b	TIC-211438925	2
WASP-23b	TIC-170102285	6
WASP-26b	TIC-32487566	1
WASP-3b	TIC-27848472	1
WASP-33b	TIC-129979528	1
WASP-36b	TIC-13349647	2
WASP-41b	TIC-398943781	1
WASP-41c	TIC-398943781	1
WASP-45b	TIC-120610833	4
WASP-49b	TIC-306362738	4
WASP-53b	TIC-268766053	4
WASP-53c	TIC-268766053	4
WASP-54b	TIC-61098812	1
WASP-55b	TIC-294301883	1
WASP-56b	TIC-347329162	1
WASP-58b	TIC-424435940	6
WASP-64b	TIC-52640302	12
WASP-65b	TIC-444013020	1
WASP-76b	TIC-293435336	1
WASP-77Ab	TIC-1129033	2
WASP-8b	TIC-183532609	4
WASP-8c	TIC-183532609	4
WASP-84b	TIC-350293646	1
WASP-87b	TIC-15445551	4
WASP-94Ab	TIC-92352620	2
WASP-94Bb	TIC-92352621	2
WASP-98b	TIC-166833457	4
WD0806-661b	TIC-306826966	55
WD1856+534b	TIC-267574918	14
Wendelstein-1b	TIC-75262942	1
Wendelstein-2b	TIC-209752908	1
XO-2Nb	TIC-356473034	1
XO-2Sb	TIC-356473029	1
XO-2Sc	TIC-356473029	1
YZCetb	TIC-610210976	2
YZCetc	TIC-610210976	2
YZCetd	TIC-610210976	2
alfArib	TIC-306349516	1
betCncb	TIC-458582777	2
betPicb	TIC-270577175	27
betPicc	TIC-270577175	27
betUMib	TIC-229540730	18
epsCrBb	TIC-356000102	2
epsErib	TIC-118572803	2
epsIndAb	TIC-231698181	4
gamCepb	TIC-367912480	11
iotDrab	TIC-165722603	14
kapCrBb	TIC-334753043	1
muLeob	TIC-82204610	1
omiCrBb	TIC-357502856	1
omiUMab	TIC-73416947	2
piMenc	TIC-261136679	37
psi1DraBb	TIC-441804565	38
rhoCrBb	TIC-458494003	2
rhoCrBc	TIC-458494003	2
tauBoob	TIC-72506701	1
tauCete	TIC-419015728	2
tauCetf	TIC-419015728	2
tauCetg	TIC-419015728	2
tauCeth	TIC-419015728	2
tauGemb	TIC-68984421	1
upsAndb	TIC-189576919	2
upsAndc	TIC-189576919	2
upsAndd	TIC-189576919	2
